candidate,source_signal_id,symbol,timeframe,setup_type,bias,signal_time,reason,details
qmid_p06_15m_strict,153,ASTERUSDT,4h,Continuation,Bullish,2026-05-06T04:00:50.667514+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,154,RIVERUSDT,4h,Continuation,Bearish,2026-05-06T04:00:52.824130+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,155,TONUSDT,24h,Continuation,Bullish,2026-05-06T04:16:08.139966+00:00,guard_timeframe_24h,
qmid_p06_15m_strict,156,ZECUSDT,4h,Continuation,Bullish,2026-05-06T08:00:19.124999+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,157,1000BONKUSDT,4h,Continuation,Bullish,2026-05-06T08:00:22.311472+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,158,VIRTUALUSDT,24h,Continuation,Bullish,2026-05-06T08:46:17.560009+00:00,guard_timeframe_24h,
qmid_p06_15m_strict,159,ETCUSDT,24h,Continuation,Bullish,2026-05-06T08:56:27.888871+00:00,guard_timeframe_24h,
qmid_p06_15m_strict,160,SOLUSDT,24h,Continuation,Bullish,2026-05-06T12:00:06.443699+00:00,guard_timeframe_24h,
qmid_p06_15m_strict,161,1000SHIBUSDT,4h,Continuation,Bullish,2026-05-06T12:00:09.040967+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,162,APTUSDT,4h,Continuation,Bullish,2026-05-06T12:00:09.892038+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,163,ICPUSDT,4h,Continuation,Bullish,2026-05-06T12:00:11.395164+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,164,BNBUSDT,24h,Continuation,Bullish,2026-05-06T14:38:17.818248+00:00,guard_timeframe_24h,
qmid_p06_15m_strict,165,ONDOUSDT,24h,Continuation,Bullish,2026-05-06T15:19:03.220788+00:00,guard_timeframe_24h,
qmid_p06_15m_strict,166,ARBUSDT,15m,Continuation,Bullish,2026-05-06T15:29:14.187207+00:00,guard_flow_alignment_15m_weak,
qmid_p06_15m_strict,167,PNUTUSDT,15m,Continuation,Bullish,2026-05-06T16:10:00.183413+00:00,guard_flow_alignment_15m_weak,
qmid_p06_15m_strict,168,FARTCOINUSDT,15m,Continuation,Bullish,2026-05-06T16:45:54.302257+00:00,guard_flow_alignment_15m_weak,
qmid_p06_15m_strict,169,FILUSDT,15m,Continuation,Bullish,2026-05-06T16:50:59.218209+00:00,guard_flow_alignment_15m_weak,
qmid_p06_15m_strict,170,SAHARAUSDT,4h,Continuation,Bullish,2026-05-06T20:04:47.555506+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,171,NEIROUSDT,15m,Continuation,Bullish,2026-05-06T20:14:59.447470+00:00,guard_taker_15m_not_aligned,
